campaign_id,model,seed,universe,total_steps,cumulative_return,sharpe_ratio,max_drawdown,mean_reward,asset_coverage,topm_hit_rate,candidate_hit_rate,time_to_first_promising,mean_latency_ms,episodes_to_convergence,train_reward_last,train_reward_mean,n_train_steps,timestamp_utc,duration_seconds
v8_crel,Crel,42,nivel2,50000,1.04764656978768,0.05564317141054199,0.25628887904774644,0.2095293139575359,0.9,0.173015873015873,0.41984126984126985,7.0,1.0380611901627927,20.0,0.4500534407540035,0.21922121872726247,50000,2026-08-02T20:50:11Z,111.08707730000606
v8_crel,Crel,123,nivel2,50000,0.8807968544361019,0.04848335197558181,0.39190808406988975,0.1761593708872204,0.8666666666666667,0.18412698412698414,0.43333333333333335,1.0,1.0770772225759362,19.0,0.3098514626286655,0.24041961465121964,50000,2026-08-02T20:52:13Z,121.57276330000605
v8_crel,Crel,456,nivel2,50000,0.8890183717141062,0.04600990553936096,0.3200958560953463,0.17780367434282127,0.9,0.18015873015873016,0.4365079365079365,9.0,1.048388968116515,14.0,0.4523062782231768,0.2592889488739831,50000,2026-08-02T20:54:19Z,126.56367030000547
v8_crel,Crel,789,nivel2,50000,0.5435316408772154,0.027771981306658214,0.32591670321408583,0.10870632817544312,0.9333333333333333,0.16666666666666666,0.4365079365079365,2.0,1.4220869841492025,22.0,0.5068417222208018,0.2958674354151877,50000,2026-08-02T20:56:23Z,123.56392150002648
v8_crel,Crel,1024,nivel2,50000,0.9521526346445854,0.050447594400229105,0.21093682559747864,0.19043052692891715,0.9,0.176984126984127,0.43333333333333335,1.0,1.0012455551842567,16.0,0.37756176883874526,0.28399984119574617,50000,2026-08-02T20:58:16Z,112.48232400001143
v8_crel,Crel,7,nivel2,50000,0.7451727408782278,0.04462910393009219,0.19849870381551282,0.1490345481756456,0.9,0.15793650793650793,0.42142857142857143,23.0,1.0182506346840425,21.0,0.39183476237185555,0.29885514206444247,50000,2026-08-02T21:00:07Z,110.55903730000136
v8_crel,Crel,99,nivel2,50000,0.3939812820185987,0.02184434398805743,0.42793681016562996,0.07879625640371972,0.9,0.18253968253968253,0.43412698412698414,5.0,0.9561599204307496,-1.0,0.5184256920461395,0.2789856882190375,50000,2026-08-02T21:01:58Z,110.48029549999046
v8_crel,Crel,314,nivel2,50000,0.15858798665915966,0.00843639438121936,0.40115741769673263,0.03171759733183194,0.9,0.1880952380952381,0.43253968253968256,10.0,1.0123833337159354,-1.0,0.45193801142516643,0.24316468131971727,50000,2026-08-02T21:03:50Z,111.58208839999861
v8_crel,Crel,1729,nivel2,50000,0.8818736101402382,0.05166376227219227,0.2673129573510677,0.17637472202804763,0.9333333333333333,0.16428571428571428,0.4166666666666667,8.0,0.9968278576649489,-1.0,0.47320059597790626,0.2647714117513297,50000,2026-08-02T21:05:42Z,111.57849709998118
v8_crel,Crel,65535,nivel2,50000,1.3344326746358344,0.07746796258622199,0.21622521591219823,0.26688653492716685,0.9,0.19047619047619047,0.42936507936507934,6.0,0.9861099995240303,-1.0,0.5227896268454295,0.28411544680905104,50000,2026-08-02T21:07:34Z,111.57808919998934
