campaign_id,model,seed,universe,total_steps,cumulative_return,sharpe_ratio,max_drawdown,mean_reward,asset_coverage,topm_hit_rate,candidate_hit_rate,time_to_first_promising,mean_latency_ms,episodes_to_convergence,train_reward_last,train_reward_mean,n_train_steps,timestamp_utc,duration_seconds
demo,A,42,nivel1,4096,-27.960973060839734,-1.061512911315282,27.952288603653255,-5.592194612167944,1.0,0.20793650793650795,1.0,4.0,0.3995915874030389,-1.0,-6.852908088298102,-6.986926505116558,4096,2026-05-12T03:23:02Z,6.125982600002317
demo,A,123,nivel1,4096,-26.820861327046256,-1.03939593273867,26.8060469965562,-5.364172265409248,1.0,0.20396825396825397,1.0,2.0,0.3477487301602701,-1.0,-7.3830313137094805,-7.3093007102982375,4096,2026-05-12T03:23:06Z,3.309696399999666
demo,A,456,nivel1,4096,-29.019955006482174,-1.0527988715056784,29.003816195352243,-5.803991001296432,1.0,0.20476190476190476,1.0,8.0,0.3817084127351538,-1.0,-6.694380757412553,-6.9798389781585275,4096,2026-05-12T03:23:09Z,3.09039679999114
demo,B,42,nivel1,4096,-27.960973060839734,-1.061512911315282,27.952288603653255,-5.592194612167944,1.0,0.20793650793650795,1.0,4.0,0.401950952615903,-1.0,-6.852908088298102,-6.986926505116558,4096,2026-05-12T03:23:13Z,3.6751440999942133
demo,B,123,nivel1,4096,-26.820861327046256,-1.03939593273867,26.8060469965562,-5.364172265409248,1.0,0.20396825396825397,1.0,2.0,0.31121317470457316,-1.0,-7.3830313137094805,-7.3093007102982375,4096,2026-05-12T03:23:16Z,2.880454500002088
demo,B,456,nivel1,4096,-29.019955006482174,-1.0527988715056784,29.003816195352243,-5.803991001296432,1.0,0.20476190476190476,1.0,8.0,0.34254738096182885,-1.0,-6.694380757412553,-6.9798389781585275,4096,2026-05-12T03:23:18Z,2.7486551999900257
demo,C,42,nivel1,4096,-24.28138181917199,-1.2843995255943768,24.272697361985486,-4.856276363834395,0.9333333333333333,0.20476190476190476,0.5007936507936508,5.0,0.619546666770013,-1.0,-6.161845200967125,-6.250429852473961,4096,2026-05-12T03:23:23Z,4.769336099998327
demo,C,123,nivel1,4096,-24.345306772486815,-1.23539644449331,24.335419685572514,-4.869061354497361,0.9333333333333333,0.19523809523809524,0.5142857142857142,5.0,0.6123042063596326,-1.0,-6.846738337011373,-6.718293771719658,4096,2026-05-12T03:23:28Z,4.379043900000397
demo,C,456,nivel1,4096,-25.182799872393623,-1.2177799281256703,25.166661061263664,-5.03655997447872,0.9333333333333333,0.2015873015873016,0.5142857142857142,6.0,0.7031246033702268,-1.0,-5.866785794128959,-6.214148068746177,4096,2026-05-12T03:23:33Z,4.6963054000079865
demo,D,42,nivel1,4096,-25.435368601903335,-1.233992623210174,25.41992934250287,-5.087073720380663,0.9333333333333333,0.19365079365079366,0.4928571428571429,2.0,1.092597936238033,-1.0,-6.536015654040993,-6.625975534664306,4096,2026-05-12T03:23:40Z,7.106469599995762
demo,D,123,nivel1,4096,-25.735785113913266,-1.2736107748551353,25.694829929140734,-5.147157022782651,0.9333333333333333,0.20555555555555555,0.5047619047619047,5.0,1.0151057937210204,-1.0,-7.050414207679827,-6.9302215552637225,4096,2026-05-12T03:23:47Z,7.245604499999899
demo,D,456,nivel1,4096,-26.858809269202524,-1.222794288309241,26.842670458072565,-5.371761853840501,0.9333333333333333,0.1873015873015873,0.5015873015873016,13.0,1.295897539666695,-1.0,-6.314293880122594,-6.550880038287373,4096,2026-05-12T03:23:54Z,7.306728199997451
