campaign_id,model,seed,universe,total_steps,cumulative_return,sharpe_ratio,max_drawdown,mean_reward,asset_coverage,topm_hit_rate,candidate_hit_rate,time_to_first_promising,mean_latency_ms,episodes_to_convergence,train_reward_last,train_reward_mean,n_train_steps,timestamp_utc,duration_seconds,topology
v8_exp5_cycle,D,123,nivel2,50000,1.4003098318717253,0.08324564498508358,0.2097191399238887,0.28006196637434494,1.0,0.2007936507936508,0.4103174603174603,1.0,0.9780494444448272,19.0,0.35393330987119787,0.27108081704595066,50000,2026-07-20T21:41:12Z,68.44063740000001,cycle
v8_exp5_cycle,R,123,nivel2,50000,0.43566596258852963,0.021160065543453118,0.43819806625295943,0.08713319251770593,1.0,0.19285714285714287,0.4650793650793651,6.0,0.7338308730139048,9.0,0.09810121723124086,0.08258326439278801,50000,2026-07-20T21:42:08Z,55.74501329999998,cycle
v8_exp5_bipartite,C,123,nivel2,50000,1.5872866571888062,0.0863937367288844,0.24269743340754557,0.3174573314377612,0.9666666666666667,0.19285714285714287,0.4222222222222222,19.0,0.8207346031801376,-1.0,0.5293368356970378,0.2933054206199892,50000,2026-07-20T21:43:08Z,59.91022029999999,bipartite
v8_exp5_bipartite,D,123,nivel2,50000,0.8276821092480622,0.041491291423067,0.26851315497184497,0.1655364218496124,0.9333333333333333,0.1761904761904762,0.3952380952380952,1.0,1.0754557142804733,-1.0,0.2918501223459641,0.22495446640099037,50000,2026-07-20T21:44:21Z,73.26860060000035,bipartite
v8_exp5_bipartite,R,123,nivel2,50000,0.43566596258852963,0.021160065543453118,0.43819806625295943,0.08713319251770593,1.0,0.19285714285714287,0.4650793650793651,6.0,0.8040859523870971,9.0,0.09810121723124086,0.08258326439278801,50000,2026-07-20T21:45:21Z,59.41577180000013,bipartite
v8_exp5_dreg_aff,C,456,nivel2,50000,1.9816185608700059,0.10602643784523673,0.2082004751299804,0.3963237121740011,1.0,0.20555555555555555,0.4801587301587302,16.0,0.793568412694777,19.0,0.34145893376381453,0.2469284790017391,50000,2026-07-20T21:46:21Z,59.45702970000002,dreg_aff
v8_exp5_dreg_aff,D,456,nivel2,50000,0.44515096385748865,0.024264537288369345,0.29951621920774146,0.08903019277149762,0.9,0.18412698412698414,0.4634920634920635,2.0,1.0133680158744374,14.0,0.27119813031597406,0.19976543857884554,50000,2026-07-20T21:47:31Z,70.09153910000032,dreg_aff
v8_exp5_dreg_aff,R,456,nivel2,50000,1.1098852083900663,0.05627088372981461,0.24599575150092687,0.22197704167801335,1.0,0.19365079365079366,0.45476190476190476,27.0,0.7745870634838837,2.0,0.05489136831544145,0.09155462718951014,50000,2026-07-20T21:48:28Z,57.01670739999963,dreg_aff
v8_exp5_dreg_uni,C,456,nivel2,50000,1.6508671762589437,0.08847105110663131,0.31364937363310536,0.33017343525178877,0.9666666666666667,0.21984126984126984,0.5031746031746032,8.0,0.7820104761773138,9.0,0.37953970376099755,0.29153628017961153,50000,2026-07-20T21:49:26Z,57.32401949999985,dreg_uni
v8_exp5_dreg_uni,D,456,nivel2,50000,0.9983240773008153,0.05349751538337705,0.2595048978091392,0.19966481546016318,0.9666666666666667,0.1992063492063492,0.49444444444444446,12.0,1.0079961111091145,20.0,0.2387502516025502,0.24585394500589972,50000,2026-07-20T21:50:35Z,69.55313150000029,dreg_uni
v8_exp5_dreg_uni,R,456,nivel2,50000,1.1098852083900663,0.05627088372981461,0.24599575150092687,0.22197704167801335,1.0,0.19365079365079366,0.45476190476190476,27.0,0.7633982539670926,2.0,0.05489136831544145,0.09155462718951014,50000,2026-07-20T21:51:33Z,57.01922990000003,dreg_uni
v8_exp5_cycle,C,456,nivel2,50000,1.8176652716312078,0.08314282321280189,0.24465939896226707,0.3635330543262417,0.9666666666666667,0.24523809523809523,0.5349206349206349,28.0,0.7865963492104273,22.0,0.35215984215350804,0.21235564106307994,50000,2026-07-20T21:52:31Z,57.85267640000029,cycle
v8_exp5_cycle,D,456,nivel2,50000,0.49033967778621357,0.027177846843357157,0.4399640134015338,0.09806793555724265,0.9666666666666667,0.19206349206349208,0.41825396825396827,5.0,0.976005000001394,15.0,0.3124384816018658,0.2468066355111601,50000,2026-07-20T21:53:39Z,68.3736914000001,cycle
v8_exp5_cycle,R,456,nivel2,50000,1.1098852083900663,0.05627088372981461,0.24599575150092687,0.22197704167801335,1.0,0.19365079365079366,0.45476190476190476,27.0,0.7195556349246083,2.0,0.05489136831544145,0.09155462718951014,50000,2026-07-20T21:54:35Z,55.21058129999983,cycle
v8_exp5_bipartite,C,456,nivel2,50000,1.2573997849149727,0.06448958258685704,0.40918886628239276,0.2514799569829947,0.9333333333333333,0.16031746031746033,0.4158730158730159,27.0,1.0414857142803966,-1.0,0.46996097644159307,0.30231475789072937,50000,2026-07-20T21:55:46Z,71.10676209999974,bipartite
v8_exp5_bipartite,D,456,nivel2,50000,1.2279275083609524,0.05875893297098038,0.22597241326753104,0.24558550167219045,0.8333333333333334,0.1523809523809524,0.3896825396825397,5.0,1.3379638888918202,18.0,0.40260826557643925,0.24801200400520096,50000,2026-07-20T21:57:14Z,87.3988687000001,bipartite
v8_exp5_bipartite,R,456,nivel2,50000,1.1098852083900663,0.05627088372981461,0.24599575150092687,0.22197704167801335,1.0,0.19365079365079366,0.45476190476190476,27.0,0.8768331746036243,2.0,0.05489136831544145,0.09155462718951014,50000,2026-07-20T21:58:27Z,73.11649929999976,bipartite
v8_exp5_dreg_aff,C,789,nivel2,50000,1.4770084930001386,0.07305440913336751,0.257394846706018,0.29540169860002763,0.9666666666666667,0.19365079365079366,0.4801587301587302,3.0,1.0468590476168376,-1.0,0.539891554690578,0.23210888890190984,50000,2026-07-20T21:59:42Z,74.7784901,dreg_aff
v8_exp5_dreg_aff,D,789,nivel2,50000,-0.1518243713010013,-0.008725522513148051,0.4297946086293706,-0.030364874260200264,0.9333333333333333,0.1619047619047619,0.4626984126984127,3.0,1.3316909523887768,-1.0,0.2916912239997905,0.16374620731420034,50000,2026-07-20T22:01:12Z,89.97897990000001,dreg_aff
v8_exp5_dreg_aff,R,789,nivel2,50000,0.5568266620076716,0.028102814423626325,0.3983077445236761,0.11136533240153432,0.9666666666666667,0.17857142857142858,0.45555555555555555,15.0,0.9661935714247092,3.0,0.2095851108690914,0.06477913887124291,50000,2026-07-20T22:02:25Z,72.83328000000029,dreg_aff
v8_exp5_dreg_uni,C,789,nivel2,50000,0.2914839452141829,0.01580432689878057,0.5801520435778553,0.05829678904283651,0.9666666666666667,0.18571428571428572,0.5071428571428571,13.0,0.9723754761945014,-1.0,0.39725574048011497,0.19359457020130816,50000,2026-07-20T22:03:37Z,71.63583659999995,dreg_uni
v8_exp5_dreg_uni,D,789,nivel2,50000,-0.09961836945678443,-0.0049586630033776995,0.3839096324296655,-0.0199236738913569,0.9666666666666667,0.18968253968253967,0.4603174603174603,12.0,1.1015030952374594,-1.0,0.5082140538267677,0.21718389459266654,50000,2026-07-20T22:05:00Z,82.30812330000026,dreg_uni
v8_exp5_dreg_uni,R,789,nivel2,50000,0.5568266620076716,0.028102814423626325,0.3983077445236761,0.11136533240153432,0.9666666666666667,0.17857142857142858,0.45555555555555555,15.0,0.8603619047594943,3.0,0.2095851108690914,0.06477913887124291,50000,2026-07-20T22:06:03Z,62.47664650000024,dreg_uni
v8_exp5_cycle,C,789,nivel2,50000,0.9615575075368152,0.048523972521070984,0.36467135791248123,0.19231150150736304,0.9666666666666667,0.20793650793650795,0.5293650793650794,12.0,0.814092142854139,-1.0,0.49357809938366637,0.19496088023461575,50000,2026-07-20T22:07:04Z,60.80598330000021,cycle
v8_exp5_cycle,D,789,nivel2,50000,0.475301522812572,0.02801107567762834,0.3582679342931917,0.09506030456251442,0.9666666666666667,0.18095238095238095,0.4087301587301587,13.0,1.064616746031341,-1.0,0.5670287559510131,0.2349888274126536,50000,2026-07-20T22:08:20Z,75.95228659999975,cycle
v8_exp5_cycle,R,789,nivel2,50000,0.5568266620076716,0.028102814423626325,0.3983077445236761,0.11136533240153432,0.9666666666666667,0.17857142857142858,0.45555555555555555,15.0,0.8006121428595164,3.0,0.2095851108690914,0.06477913887124291,50000,2026-07-20T22:09:21Z,60.731212700000015,cycle
v8_exp5_bipartite,C,789,nivel2,50000,0.8457129834504484,0.04606489292992359,0.26422737077713976,0.16914259669008966,0.9333333333333333,0.15,0.42142857142857143,14.0,1.0739690476160801,-1.0,0.4404655857276215,0.24324898248132928,50000,2026-07-20T22:10:38Z,77.15386149999995,bipartite
v8_exp5_bipartite,D,789,nivel2,50000,0.31705863171285925,0.015513011141675656,0.655115095957731,0.06341172634257194,0.9,0.15793650793650793,0.3968253968253968,3.0,1.3528641269842756,-1.0,0.59325499049123,0.2514054629693588,50000,2026-07-20T22:12:13Z,94.68667750000031,bipartite
v8_exp5_bipartite,R,789,nivel2,50000,0.5568266620076716,0.028102814423626325,0.3983077445236761,0.11136533240153432,0.9666666666666667,0.17857142857142858,0.45555555555555555,15.0,1.0591583333233223,3.0,0.2095851108690914,0.06477913887124291,50000,2026-07-20T22:13:30Z,77.11897640000007,bipartite
v8_exp5_dreg_aff,C,1024,nivel2,50000,0.03830236608283756,0.0018949337932512983,0.3479063818992286,0.007660473216567512,0.9666666666666667,0.1880952380952381,0.46984126984126984,1.0,1.01768841268603,16.0,0.33633988493498124,0.2436485162700276,50000,2026-07-20T22:14:45Z,73.83546509999996,dreg_aff
v8_exp5_dreg_aff,D,1024,nivel2,50000,0.7290315372542246,0.035278965777485044,0.32235852471171533,0.14580630745084494,0.8333333333333334,0.1626984126984127,0.46825396825396826,1.0,1.3199580952369427,18.0,0.4167799192522037,0.20491078318554706,50000,2026-07-20T22:16:14Z,89.40474510000013,dreg_aff
v8_exp5_dreg_aff,R,1024,nivel2,50000,0.9006038206366536,0.04635178297039153,0.28331275151174434,0.1801207641273307,1.0,0.18253968253968253,0.4365079365079365,11.0,0.9956086507885168,13.0,0.2211855225322777,0.11669982344917022,50000,2026-07-20T22:17:28Z,73.64664090000042,dreg_aff
v8_exp5_dreg_uni,C,1024,nivel2,50000,0.8335266358722413,0.04269892557864092,0.3240039919897698,0.16670532717444825,0.9333333333333333,0.19365079365079366,0.49126984126984125,1.0,1.030380476210652,16.0,0.37897899252256884,0.217242132524448,50000,2026-07-20T22:18:42Z,73.76332079999975,dreg_uni
v8_exp5_dreg_uni,D,1024,nivel2,50000,-0.36401238856193135,-0.018115937856483345,0.878333652901705,-0.07280247771238635,1.0,0.16587301587301587,0.4492063492063492,8.0,1.3099126984271274,16.0,0.30027475883081733,0.26981913284257275,50000,2026-07-20T22:20:11Z,88.80193959999997,dreg_uni
v8_exp5_dreg_uni,R,1024,nivel2,50000,0.9006038206366536,0.04635178297039153,0.28331275151174434,0.1801207641273307,1.0,0.18253968253968253,0.4365079365079365,11.0,0.9696157936473139,13.0,0.2211855225322777,0.11669982344917022,50000,2026-07-20T22:21:24Z,72.62261820000003,dreg_uni
v8_exp5_cycle,C,1024,nivel2,50000,0.41095606324611533,0.01986297722848354,0.3567231279408112,0.08219121264922302,0.9666666666666667,0.2492063492063492,0.5246031746031746,3.0,0.97209500000024,21.0,0.47168139512446167,0.2215647429148028,50000,2026-07-20T22:22:36Z,71.49813660000018,cycle
v8_exp5_cycle,D,1024,nivel2,50000,1.1731593814965033,0.06378047124291412,0.20202318418474519,0.23463187629930066,0.9666666666666667,0.20634920634920634,0.40634920634920635,1.0,1.277222301607455,15.0,0.3517237939876813,0.22003223457939236,50000,2026-07-20T22:24:04Z,87.90558359999977,cycle
v8_exp5_cycle,R,1024,nivel2,50000,0.9006038206366536,0.04635178297039153,0.28331275151174434,0.1801207641273307,1.0,0.18253968253968253,0.4365079365079365,11.0,0.8807176190614319,13.0,0.2211855225322777,0.11669982344917022,50000,2026-07-20T22:25:16Z,71.51040209999974,cycle
v8_exp5_bipartite,C,1024,nivel2,50000,1.479598100752507,0.08654441972132486,0.3276488289255106,0.2959196201505014,0.9666666666666667,0.18412698412698414,0.41825396825396827,9.0,1.053593809516921,-1.0,0.5820813384634521,0.2516279735061706,50000,2026-07-20T22:26:33Z,77.2449816999997,bipartite
v8_exp5_bipartite,D,1024,nivel2,50000,0.7159791284624897,0.0363340140210795,0.21342210118300187,0.14319582569249795,0.8,0.17857142857142858,0.39444444444444443,11.0,1.3822664285531314,19.0,0.3898266586159229,0.2310703725354303,50000,2026-07-20T22:28:06Z,92.82036260000041,bipartite
v8_exp5_bipartite,R,1024,nivel2,50000,0.9006038206366536,0.04635178297039153,0.28331275151174434,0.1801207641273307,1.0,0.18253968253968253,0.4365079365079365,11.0,0.6894007143042501,13.0,0.2211855225322777,0.11669982344917022,50000,2026-07-20T22:29:22Z,75.55368929999986,bipartite
v8_exp5_dreg_aff,C,7,nivel2,50000,-0.12051216877967674,-0.006830079544224722,0.6345512717196873,-0.024102433755935394,0.9666666666666667,0.19126984126984126,0.4658730158730159,1.0,0.6771303174597657,19.0,0.3338373247061593,0.24564736192446326,50000,2026-07-20T22:30:11Z,48.90113190000011,dreg_aff
v8_exp5_dreg_aff,D,7,nivel2,50000,1.0940191835130664,0.06072254903211282,0.25124619800505243,0.21880383670261327,0.9333333333333333,0.20238095238095238,0.4587301587301587,4.0,0.8716252380920542,-1.0,0.35383725436612595,0.17407326921419686,50000,2026-07-20T22:31:11Z,59.372829199999615,dreg_aff
v8_exp5_dreg_aff,R,7,nivel2,50000,1.2016553660352054,0.06297939839583126,0.22867306078802074,0.24033107320704108,1.0,0.18412698412698414,0.44047619047619047,4.0,0.6779148412678051,-1.0,0.06872143205818317,0.07371503885237214,50000,2026-07-20T22:32:00Z,48.54495589999988,dreg_aff
v8_exp5_dreg_uni,C,7,nivel2,50000,0.41474572407908217,0.021182697973435277,0.39946155856789156,0.0829491448158164,0.9666666666666667,0.1880952380952381,0.4928571428571429,1.0,0.7464809523746283,22.0,0.38077254025674667,0.21281717566649547,50000,2026-07-20T22:32:51Z,50.71031250000033,dreg_uni
v8_exp5_dreg_uni,D,7,nivel2,50000,0.5705422103648868,0.02939858385870609,0.2939525680774858,0.11410844207297739,1.0,0.19126984126984126,0.4595238095238095,15.0,0.9408576190556536,17.0,0.34855352869677625,0.21692568145477714,50000,2026-07-20T22:33:53Z,62.28661370000009,dreg_uni
v8_exp5_dreg_uni,R,7,nivel2,50000,1.2016553660352054,0.06297939839583126,0.22867306078802074,0.24033107320704108,1.0,0.18412698412698414,0.44047619047619047,4.0,0.7883641269891375,-1.0,0.06872143205818317,0.07371503885237214,50000,2026-07-20T22:34:45Z,51.34384409999984,dreg_uni
v8_exp5_cycle,C,7,nivel2,50000,0.6516936440784049,0.03334448819750787,0.2592558610229895,0.130338728815681,0.9666666666666667,0.21428571428571427,0.523015873015873,16.0,0.6750863492102542,-1.0,0.44163313977600016,0.17447239756036012,50000,2026-07-20T22:35:35Z,49.853691599999365,cycle
v8_exp5_cycle,D,7,nivel2,50000,0.890021499175543,0.0481609197104644,0.20284922935885613,0.1780042998351086,0.9666666666666667,0.19206349206349208,0.4007936507936508,4.0,0.8977451587212734,19.0,0.3887843309393628,0.23961110453420248,50000,2026-07-20T22:36:34Z,59.13933689999976,cycle
v8_exp5_cycle,R,7,nivel2,50000,1.2016553660352054,0.06297939839583126,0.22867306078802074,0.24033107320704108,1.0,0.18412698412698414,0.44047619047619047,4.0,0.6153725396993578,-1.0,0.06872143205818317,0.07371503885237214,50000,2026-07-20T22:37:23Z,48.618190799999866,cycle
v8_exp5_bipartite,C,7,nivel2,50000,0.6892282016898762,0.03508109304323478,0.3333299695669636,0.13784564033797525,0.9666666666666667,0.15793650793650793,0.4087301587301587,4.0,1.0366976984057277,21.0,0.4821083889458816,0.25109562134410157,50000,2026-07-20T22:38:22Z,59.388985100000355,bipartite
v8_exp5_bipartite,D,7,nivel2,50000,0.38840572431451764,0.019647842423759658,0.28650819677583717,0.07768114486290356,0.9666666666666667,0.1523809523809524,0.37936507936507935,4.0,0.9396093650687521,22.0,0.4963315465092417,0.25964962806723035,50000,2026-07-20T22:39:50Z,87.37992500000018,bipartite
v8_exp5_bipartite,R,7,nivel2,50000,1.2016553660352054,0.06297939839583126,0.22867306078802074,0.24033107320704108,1.0,0.18412698412698414,0.44047619047619047,4.0,1.0321773016043845,-1.0,0.06872143205818317,0.07371503885237214,50000,2026-07-20T22:41:03Z,72.80776080000032,bipartite
v8_exp5_dreg_aff,C,99,nivel2,50000,0.44375041701296797,0.022303368416311215,0.4442706002887808,0.08875008340259362,0.9666666666666667,0.20555555555555555,0.4650793650793651,4.0,0.9860527777972392,22.0,0.3675770113614375,0.2293938159131135,50000,2026-07-20T22:42:19Z,76.02728630000001,dreg_aff
v8_exp5_dreg_aff,D,99,nivel2,50000,0.3413376178391717,0.017057688123861325,0.6155291230817544,0.06826752356783422,0.9,0.18253968253968253,0.476984126984127,5.0,1.203937619048803,15.0,0.2428310505910924,0.19434692165040512,50000,2026-07-20T22:43:52Z,92.05589400000008,dreg_aff
v8_exp5_dreg_aff,R,99,nivel2,50000,0.6562228657913014,0.03652614388302566,0.322271799117758,0.13124457315826027,1.0,0.19206349206349208,0.473015873015873,5.0,0.9599476190415439,3.0,0.201521981141232,0.11665401033419749,50000,2026-07-20T22:45:03Z,70.78518799999983,dreg_aff
v8_exp5_dreg_uni,C,99,nivel2,50000,0.7021559192246184,0.03693127802747335,0.30656467685995137,0.1404311838449237,0.9666666666666667,0.21904761904761905,0.4984126984126984,4.0,0.9640272222174052,-1.0,0.43462183001289323,0.22444642321458697,50000,2026-07-20T22:46:12Z,69.59813930000018,dreg_uni
v8_exp5_dreg_uni,D,99,nivel2,50000,0.21142742711499155,0.011645802512977796,0.38762985325702454,0.042285485422998315,1.0,0.16746031746031745,0.45476190476190476,10.0,1.2544057936490087,21.0,0.29099469529098465,0.20639870745589664,50000,2026-07-20T22:47:37Z,84.19891110000026,dreg_uni
v8_exp5_dreg_uni,R,99,nivel2,50000,0.6562228657913014,0.03652614388302566,0.322271799117758,0.13124457315826027,1.0,0.19206349206349208,0.473015873015873,5.0,0.9124874603227028,3.0,0.201521981141232,0.11665401033419749,50000,2026-07-20T22:48:47Z,69.51187850000042,dreg_uni
v8_exp5_cycle,C,99,nivel2,50000,1.530153687838147,0.07571367840571393,0.21380221759801232,0.3060307375676293,0.9666666666666667,0.22063492063492063,0.5253968253968254,9.0,0.9419394444461114,22.0,0.3800011145039228,0.17156689479290424,50000,2026-07-20T22:49:55Z,68.42586979999942,cycle
v8_exp5_cycle,D,99,nivel2,50000,0.8386658261293027,0.046661589717415436,0.21196581126665093,0.16773316522586051,1.0,0.17142857142857143,0.4111111111111111,4.0,1.0603611111195825,17.0,0.24469200737871902,0.21578427422950092,50000,2026-07-20T22:51:19Z,83.62087969999993,cycle
v8_exp5_cycle,R,99,nivel2,50000,0.6562228657913014,0.03652614388302566,0.322271799117758,0.13124457315826027,1.0,0.19206349206349208,0.473015873015873,5.0,1.0815930158724003,3.0,0.201521981141232,0.11665401033419749,50000,2026-07-20T22:52:28Z,68.93878850000056,cycle
v8_exp5_bipartite,C,99,nivel2,50000,2.068371313525798,0.12374588814838844,0.12549262472890765,0.4136742627051596,0.9333333333333333,0.173015873015873,0.4166666666666667,5.0,1.038420634916018,-1.0,0.4874437787463374,0.23333682220383895,50000,2026-07-20T22:53:50Z,81.22187379999923,bipartite
v8_exp5_bipartite,D,99,nivel2,50000,0.4555316133031204,0.022984551581278226,0.4276855181490339,0.09110632266062399,0.9,0.16031746031746033,0.3952380952380952,5.0,1.4291866666813544,22.0,0.417702814987405,0.272331659430952,50000,2026-07-20T22:55:14Z,84.01370570000017,bipartite
v8_exp5_bipartite,R,99,nivel2,50000,0.6562228657913014,0.03652614388302566,0.322271799117758,0.13124457315826027,1.0,0.19206349206349208,0.473015873015873,5.0,0.9999980158616901,3.0,0.201521981141232,0.11665401033419749,50000,2026-07-20T22:56:23Z,68.05883799999992,bipartite
v8_exp5_dreg_aff,C,314,nivel2,50000,1.6911143300740041,0.0894120352669428,0.19641550003743002,0.3382228660148008,0.9333333333333333,0.20952380952380953,0.4753968253968254,10.0,0.974757380956564,17.0,0.3700243609378977,0.23484565358368392,50000,2026-07-20T22:57:32Z,69.49225309999929,dreg_aff
v8_exp5_dreg_aff,D,314,nivel2,50000,1.0973746402294395,0.05651071513925564,0.26917534108686264,0.21947492804588795,0.9,0.16984126984126985,0.45476190476190476,10.0,1.2900561111203546,-1.0,0.32752702449896354,0.19348620808236877,50000,2026-07-20T22:58:57Z,83.93324949999987,dreg_aff
v8_exp5_dreg_aff,R,314,nivel2,50000,0.8930019853437783,0.04836393440381307,0.32248690471238006,0.17860039706875575,0.9666666666666667,0.18888888888888888,0.4444444444444444,1.0,0.9176400000089617,18.0,0.19161436499989637,0.10372997792638959,50000,2026-07-20T23:00:10Z,72.93383339999946,dreg_aff
v8_exp5_dreg_uni,C,314,nivel2,50000,0.9443505068028609,0.04960140806839299,0.22786193546173927,0.18887010136057225,0.9333333333333333,0.23253968253968255,0.49603174603174605,10.0,0.9548854761998795,-1.0,0.2569522801890828,0.17976979216850886,50000,2026-07-20T23:01:14Z,64.04308789999959,dreg_uni
v8_exp5_dreg_uni,D,314,nivel2,50000,0.057541707127380784,0.0029658570897390245,0.45751902097861,0.01150834142547621,1.0,0.1626984126984127,0.46190476190476193,10.0,1.0086234920638364,-1.0,0.3646871311837926,0.24303658349983473,50000,2026-07-20T23:02:33Z,78.82017610000003,dreg_uni
