campaign_id,model,beta_bias,seed,total_steps,cumulative_return,sharpe_ratio,max_drawdown,mean_reward,asset_coverage,topm_hit_rate,candidate_hit_rate,mean_latency_ms,episodes_to_convergence,duration_seconds
v8_exp6,softD,0.5,42,50000,-0.7300326535094095,-0.023066316608852774,1.1722404398098076,-0.1460065307018819,1.0,0.2,0.7888888888888889,1.187263571424655,19.0,75.64520619999985
v8_exp6,softD,0.5,123,50000,-0.300807543755933,-0.009902867326210981,1.143573688250138,-0.060161508751186685,0.9666666666666667,0.1738095238095238,0.796031746031746,1.2685020634881723,19.0,79.68990299999996
v8_exp6,softD,0.5,456,50000,-0.7652175564640797,-0.025970912777796184,0.9784038021209773,-0.153043511292816,1.0,0.2365079365079365,0.8071428571428572,1.2652583333387415,15.0,87.08869800000002
v8_exp6,softD,1.0,42,50000,-0.9195417897039945,-0.029240753451510455,1.3036275647479647,-0.18390835794079896,1.0,0.20793650793650795,0.7888888888888889,1.3466476190485213,18.0,87.23355250000031
v8_exp6,softD,1.0,123,50000,-0.771324593777876,-0.026045164886899223,1.1291451758690978,-0.15426491875557521,0.9666666666666667,0.19126984126984126,0.796031746031746,1.250953253962969,19.0,85.85500359999969
v8_exp6,softD,1.0,456,50000,-1.5178403383196404,-0.051657364712861184,1.7281296063482636,-0.30356806766392813,0.9666666666666667,0.1992063492063492,0.8071428571428572,1.2510948412675191,17.0,85.41101020000042
v8_exp6,softD,2.0,42,50000,-0.8147993177866504,-0.024742002210783726,1.5146219270782744,-0.16295986355733003,0.9666666666666667,0.2007936507936508,0.7888888888888889,1.2712430952447789,17.0,85.40561889999981
v8_exp6,softD,2.0,123,50000,-1.2408698489475227,-0.04224391658593473,1.5067598749018773,-0.24817396978950454,0.9666666666666667,0.19523809523809524,0.796031746031746,1.2740272222251248,12.0,85.26992419999988
v8_exp6,softD,2.0,456,50000,-1.4727945184412181,-0.04904024404776479,1.56806214289501,-0.29455890368824367,0.9666666666666667,0.20714285714285716,0.8071428571428572,1.0837274603242502,inf,85.19744420000006
