campaign_id,model,seed,universe,total_steps,cumulative_return,sharpe_ratio,max_drawdown,mean_reward,asset_coverage,topm_hit_rate,candidate_hit_rate,time_to_first_promising,mean_latency_ms,episodes_to_convergence,train_reward_last,train_reward_mean,n_train_steps,timestamp_utc,duration_seconds,ablation_kind,ablation_value
abl_coin_weighted_householder,D,42,nivel2,50000,0.3859473757692138,0.10135750964482772,0.1606704653474188,0.07718947515384278,0.5,0.18,0.628,17.0,2.212362398393452,-1.0,0.0819743331557774,0.05490733816487705,50000,2026-05-13T00:05:34Z,129.69473899999866,coin,weighted_householder
abl_coin_weighted_householder,D,123,nivel2,50000,0.3286981807279897,0.08001660293783022,0.23059984637609232,0.06573963614559794,0.6,0.168,0.616,19.0,2.2291108001954854,-1.0,0.10845976756701387,0.06168649734587059,50000,2026-05-13T00:07:44Z,129.88884250001865,coin,weighted_householder
abl_coin_weighted_householder,D,456,nivel2,50000,-0.025032316405090904,-0.005801499776020196,0.21413664430663903,-0.005006463281018162,0.43333333333333335,0.14,0.52,3.0,2.212484801770188,22.0,0.06122427289997926,0.055755005615652956,50000,2026-05-13T00:09:51Z,126.13521410000976,coin,weighted_householder
abl_coin_grover,D,42,nivel2,50000,0.3027054377742465,0.08278038659879472,0.14702577513041595,0.06054108755484929,0.8,0.196,0.668,17.0,2.1797420001821592,22.0,0.07233627479802693,0.05168425550264301,50000,2026-05-13T00:11:57Z,126.30320890000439,coin,grover
abl_coin_grover,D,123,nivel2,50000,0.2510776451891897,0.07450538606455265,0.22450205879226273,0.05021552903783795,0.6333333333333333,0.244,0.64,17.0,2.1819239993346855,-1.0,0.10311935961296877,0.05847222551882672,50000,2026-05-13T00:14:04Z,126.76368219999131,coin,grover
abl_coin_grover,D,456,nivel2,50000,0.013187482639318432,0.003317093078690508,0.2113190565666272,0.002637496527863692,0.6333333333333333,0.168,0.516,3.0,2.1861176007660106,22.0,0.06273521594137976,0.05235166002277863,50000,2026-05-13T00:16:11Z,126.3563773999922,coin,grover
abl_coin_fourier,D,42,nivel2,50000,0.029612260354302672,0.007498312328691227,0.2859289193819256,0.005922452070860529,1.0,0.148,0.624,3.0,2.203930800431408,-1.0,0.10788339047215303,0.030988333256930938,50000,2026-05-13T00:18:20Z,128.69929260000936,coin,fourier
abl_coin_fourier,D,123,nivel2,50000,-0.056147880583594656,-0.012360522854466064,0.6539253715220282,-0.011229576116718942,0.9666666666666667,0.152,0.592,20.0,2.265601600636728,-1.0,0.09693243293050945,0.033788807885041974,50000,2026-05-13T00:20:27Z,126.94217670001672,coin,fourier
abl_coin_fourier,D,456,nivel2,50000,0.07153995525325779,0.015846314940254704,0.2641445876132344,0.014307991050651555,0.8,0.176,0.516,5.0,2.2308711988152936,22.0,0.055030543935141056,0.03568430099464602,50000,2026-05-13T00:22:35Z,128.13706149999052,coin,fourier
