campaign_id,model,seed,universe,total_steps,cumulative_return,sharpe_ratio,max_drawdown,mean_reward,asset_coverage,topm_hit_rate,candidate_hit_rate,time_to_first_promising,mean_latency_ms,episodes_to_convergence,train_reward_last,train_reward_mean,n_train_steps,timestamp_utc,duration_seconds,fold_id,train_end_year,test_year,filter_start,filter_end,train_frac
walk_fwd_fold2,D,123,nivel2,50000,-0.230099435091832,-0.03745652691302491,0.528691267000398,-0.04601988701836637,0.5333333333333333,0.156,0.528,24.0,2.5662859998410568,18.0,0.127873239528259,0.06441287127085357,50000,2026-05-12T23:39:50Z,141.12792600001558,2,2021,2022,2018-01-02,2022-12-31,0.8
walk_fwd_fold2,D,456,nivel2,50000,-0.020740441075241395,-0.0036765264196497913,0.3636675783836204,-0.004148088215048268,0.5333333333333333,0.108,0.488,5.0,2.230580799980089,22.0,0.09831901406705505,0.073759706774189,50000,2026-05-12T23:42:08Z,138.4706950999971,2,2021,2022,2018-01-02,2022-12-31,0.8
walk_fwd_fold3,C,42,nivel2,50000,0.28227806801140176,0.07880298743136278,0.17221803003633174,0.05645561360228035,0.8333333333333334,0.236,0.728,23.0,1.1641839994117618,21.0,0.1555254744224024,0.04898542952750888,50000,2026-05-12T23:43:23Z,74.89864840000519,3,2022,2023,2018-01-02,2023-12-31,0.8333333333333334
walk_fwd_fold3,C,123,nivel2,50000,-0.253991766604555,-0.07081416077864616,0.31809815334676694,-0.050798353320911004,0.9,0.16,0.724,6.0,1.2608296003891155,8.0,0.02904476397077722,0.03008621069630276,50000,2026-05-12T23:44:38Z,74.68464510000194,3,2022,2023,2018-01-02,2023-12-31,0.8333333333333334
walk_fwd_fold3,C,456,nivel2,50000,-0.1195326477795082,-0.03839183239153916,0.2683277359316868,-0.02390652955590164,0.7333333333333333,0.216,0.812,1.0,0.9273024008143693,11.0,-0.0010244175853587026,0.031201040649786637,50000,2026-05-12T23:45:53Z,74.82043359999079,3,2022,2023,2018-01-02,2023-12-31,0.8333333333333334
walk_fwd_fold3,D,42,nivel2,50000,0.568133810262837,0.14313138933818087,0.09485321268809714,0.11362676205256743,0.5,0.204,0.632,9.0,2.4958879994228482,13.0,0.08384241745150352,0.03979910316683212,50000,2026-05-12T23:48:14Z,140.68490359999123,3,2022,2023,2018-01-02,2023-12-31,0.8333333333333334
walk_fwd_fold3,D,123,nivel2,50000,0.1382522503748269,0.03467190078840875,0.16766553799073183,0.02765045007496538,0.5333333333333333,0.236,0.64,3.0,2.2955108012538403,7.0,0.013221499898340379,0.02351348466281971,50000,2026-05-12T23:50:39Z,144.57066989998566,3,2022,2023,2018-01-02,2023-12-31,0.8333333333333334
walk_fwd_fold3,D,456,nivel2,50000,-0.08354391782821313,-0.02495665876239142,0.24890704404835126,-0.016708783565642614,0.5,0.184,0.712,8.0,2.1463280010502785,5.0,0.0019958301453362978,0.031723421886077234,50000,2026-05-12T23:52:59Z,139.22055820000242,3,2022,2023,2018-01-02,2023-12-31,0.8333333333333334
walk_fwd_fold4,C,42,nivel2,50000,0.43459330082043035,0.09823738138156145,0.2120106538369747,0.08691866016408609,0.8333333333333334,0.24,0.708,13.0,0.8983880012528971,6.0,0.03718796351363398,0.03195183076897448,50000,2026-05-12T23:54:13Z,74.14773080000305,4,2023,2024,2018-01-02,2024-12-31,0.8571428571428571
walk_fwd_fold4,C,123,nivel2,50000,0.5111084106214016,0.1210995765032682,0.11617155895196112,0.10222168212428033,0.8666666666666667,0.24,0.728,6.0,0.7857619989663363,10.0,0.04924945972688117,0.0394550130743114,50000,2026-05-12T23:55:09Z,55.921006500022486,4,2023,2024,2018-01-02,2024-12-31,0.8571428571428571
walk_fwd_fold4,C,456,nivel2,50000,0.09165170328011542,0.02113381156240651,0.1654972249179531,0.01833034065602309,0.6666666666666666,0.192,0.692,4.0,0.8335072005866095,1.0,0.07407900684519036,0.045513479939725876,50000,2026-05-12T23:56:04Z,55.013642799982335,4,2023,2024,2018-01-02,2024-12-31,0.8571428571428571
walk_fwd_fold4,D,42,nivel2,50000,0.2534507903126846,0.061642973655274144,0.18060498790810509,0.05069015806253692,0.43333333333333335,0.276,0.728,1.0,2.4762940000509843,20.0,0.04689339340814415,0.036738277394919444,50000,2026-05-12T23:58:35Z,150.29100209998433,4,2023,2024,2018-01-02,2024-12-31,0.8571428571428571
walk_fwd_fold4,D,123,nivel2,50000,0.7108744246534257,0.20582414750530953,0.13273856577193283,0.1421748849306851,0.5,0.22,0.712,1.0,2.479442399344407,11.0,0.029197522714139407,0.03178487712839483,50000,2026-05-13T00:01:00Z,145.26582299999427,4,2023,2024,2018-01-02,2024-12-31,0.8571428571428571
walk_fwd_fold4,D,456,nivel2,50000,0.10151590325183762,0.02264552563878016,0.18147004501170316,0.02030318065036754,0.5333333333333333,0.184,0.732,1.0,2.202736800070852,2.0,0.04500881076315669,0.030077537669110335,50000,2026-05-13T00:03:16Z,135.89606050000293,4,2023,2024,2018-01-02,2024-12-31,0.8571428571428571
